65536,,,
68055,解放之路,The Room Where It Happened,解放への道のり
68056,少女的目光,Seeds of Despair,少女ノ目
68057,多玛起义,The Limits of Our Endurance,ドマ民一揆
68058,武士今不在,The Doma Within,もののふ、今はなく
68059,决战前夜,On the Eve of Destiny,最後の余白
68060,决战多玛王城,The Die Is Cast,いざ、解放決戦へ
68061,多玛,The World Turned Upside Down,ドマという国
68062,离别和归来,A Swift and Secret Departure,別れと帰還
68063,你已不在,While You Were Away,待っていた者、いない者
68064,雷天军星,Rhalgr's Beacon,ラールガーの軍星
68065,击溃残敌,The Fortunes of War,残敵を蹴散らせ
68066,梅氏村落,"Rising Fortunes, Rising Spirits",メ族の里へ
68067,毗罗派之神、伽黎亚派之神,The Lure of the Dream,ウィルラの神、カリヤナの神
68068,美神吉祥天女,The Lady of Bliss,美神ラクシュミ
68069,温暖的款待,The Silence of the Gods,温かな歓待
68070,前往山岳地带,The First of Many,いざ山岳地帯へ
68071,阿拉基利的军事会议,Strong and Unified,アラギリでの軍議
68072,支援任务,Hells Open,与えられた支援任務
68073,混乱的监望塔,Heavens Weep,混乱のスペキュラ
68074,悲伤的归途,The Road Home,悲しみの退路
68075,为了生和死,For the Living and the Dead,悲しみと痛み噛みしめて
68076,方舟之上,Above the Churning Waters,箱船からの眺め
68077,开辟突破口,The Path Forward,次なる一手は……
68078,出卖灵魂的村落,With Tired Hands We Toil,魂を売った村
68079,注勇气于心中,Where Courage Endures,心に勇気を
68080,潜入帝国白山堡,The Price of Freedom,カストルム・アバニア潜入作戦
68081,劳班的一计,Raubahn's Invitation,ラウバーンの一計
68082,自由或是死亡,Liberty or Death,自由か死か
68083,红衣女子,The Lady in Red,拳交えて
68084,基拉巴尼亚湖区,Upon the Great Loch's Shore,塩の湖畔地帯
68085,胜利之钥,The Key to Victory,若者との再会
68086,于里昂热的秘策,The Resonant,ウリエンジェの秘策
68087,向自由进军,The Legacy of Our Fathers,自由への進軍
68088,阿拉米格正门攻防,The Measure of His Reach,アラミゴ正門の攻防
68089,红莲之狂潮,Stormblood,紅蓮のリベレーター
68090,田园郡的工房,Gift of the Gob,イディルシャイアの工房
68091,物理还是魔法,Thick Skin,物理か魔法か
68092,人类还是哥布林,Pedal to the Metal,ヒトかゴブリンか
68093,最技研的改变,Where the Money Takes You,最技研が生まれ変わる日
68094,团结一心,A Miner Success,夢の証明、未来の形
68095,武士之路,The Way of the Samurai,侍への道
68096,老剑豪无双斋,Master Musosai,老剣豪ムソウサイ
68097,沙都穷人遭奴役,The Sands of Debt,砂都を蝕む高利貸の罠！
68098,海都路人身首异,Blood on the Deck,海都を震わす人斬りの宴！
68099,森都骗子真情溢,A Fraudster in the Forest,森都を濡らす詐欺師の涙！
68100,皇都鸳鸯崖下呓,Tears in the Snow,皇都を惑わす心中の怪！
68101,极恶之人木枯,The Face of True Evil,極悪人コガラシ
68102,凛然的女武士,A Dignified Visitor,凛とした女侍
68103,风云赤诚组,Trials of the Sekiseigumi,風雲赤誠組
68104,松叶门外之变,Matsuba Mayhem,松葉門外の変
68105,讨伐雨月,The Hunt for Ugetsu,ウゲツを討て！
68106,决战龟甲岛,The Battle on Bekko,ベッコウ島の決闘
68107,斗技大会,Tournament of the Century,闘技会への誘い
68108,大会开始,In Thal's Name,ウル王杯闘技会の始まり
68109,纳尔组的战斗,In Nald's Name,ナル・ブロックの激闘
68110,决赛风波,Fade to Black Lotus,いざ、決勝戦へ……
68111,为了更强,Raising the Sword,さらなる剣術の高みへ
68112,成为赤魔法师,Taking the Red,赤魔道士への道
68113,赤红疾风,The Crimson Duelist,紅の疾風
68114,抗争与回报,A Rewarding Struggle,抗いと報いと
68115,追踪暗杀团,Tracking the Cabal,暗殺団を追って
68116,紫炎与深红,A Vermilion Vendetta,紫炎と真紅
68117,兰巴德的幻影,On Lambard's Trail,ランバードの幻影
68118,最后的抗争,Stained in Scarlet,抗いの果てに
68119,无法逃避的命运,The Color of Her Hair,不可避の定め
68120,血源,Traced in Blood,血に塗れた起源
68121,夜之血族,Nightkin,夜の血族
68122,莉莉丝的后裔,Child of Lilith,リリスの末裔
68123,抗争之力,With Heart and Steel,抗う力
68124,隐藏的咒文,Shades of Shatotto,隠された呪文
68125,狂躁的巨像,Golems Gone Wild,迫る星降りの刻
68126,为了破坏,When the Golems Get Tough,破壊の責任
68127,魔石的渴求,Unnatural Selection,魔石は求める
68128,通向未来的记忆,One Golem to Rule Them All,記憶より託されし未来
68129,雪花的到来,A Missive from the Far East,直情娘、来たる
68130,寻求个性,Original Blanstyr,個性を求めて
68131,东方的工匠,Eastern Apprentice,東方の甲冑職人
68132,铠甲入门,Forging with Scales,東方式の甲冑作り
68133,何为个性,Head-to-head Contest,甲冑師にとっての個性
68134,技术交流,A Confluence of Style,技術交流の果て
68135,女王的请求,A Royal Request,ギルドへの私的な依頼
68136,王冠宝石工房成立,Gemworks in Progress,始動、クラウンジェム工房！
68137,学徒危机,Blindsided,迷える徒弟たち
68138,报恩大作战,The Perfect Tribute,発令、恩返し大作戦
68139,女王的美梦,Sultana Dreaming,夢見る女王陛下
68140,东方的味道,Flavors of the Far East,元冒険者の調理師
68141,米的味道,Rice to the Occasion,持ち味のレシピ
68142,面的味道,A Broth from the Brine,素材にこだわるレシピ
68143,寿司的味道,Teach a Man to Make Fish,本場のレシピ
68144,真心的味道,The Way to a Father's Heart,繋がりのレシピ
68145,博物学家与标本师,A Taxing Request,博物学者と剥製師
68146,初次制作标本,Mounting Expectations,はじめての剥製造り
68147,生命的价值,The Value of Life,命の連鎖
68148,冰炎之地，其名为涌火地带,And We Shall Call It Pyros,氷炎の地、その名はピューロス
68149,决战之地，其名为丰水地带,And We Shall Call It Hydatos,決戦の地、その名はヒュダトス
68150,好事多磨,The Trouble with Taxidermy,剥製が抱える難事
68151,向生命致敬,True to Life,アテルーネの教育
68152,雪花的比试,The Client Is King,直情娘、対決す
68153,雪花的憧憬,Blood Ties,直情娘、震える
68154,雪花的烦恼,The Missing Piece,直情娘、悩む
68155,雪花的挑战,The Final Face-off,直情娘、挑む
68156,无能的园艺工,Never Meet Your Heroes,彼女はダメダメ園芸師
68157,野生的力量,"You Say Popoto, I Say...",求めるは野生種の恩恵
68158,寻找女王,Walking for Walker's,女王を探して
68159,白色的灾难,The White Death,白き死
68160,她和她的菜园,Edgyth's Winning Streak,彼女と菜園の旅路
68161,苏醒的使者,A Book with Bite,時を超えし使者
68162,小原的试炼,Performing for Prin,プリンクの試練
68163,隐形的威胁,An Egi-stential Crisis,不可視の脅威
68164,亚拉戈的记录,Off the Record,闇に葬られた頁
68165,召唤师的使命,An Art for the Living,召喚士の使命
68166,风驰太阳神草原,Here There Be Xaela,風駆けるアジムステップ
68167,白银乡之梦,I Dream of Shirogane,嗚呼、憧れのシロガネ
68168,紫水宫的异变,The Palace of Lost Souls,紫水宮の姫君
68169,星导寺修行,To Kill a Coeurl,壊神修行 星導山寺院
68170,恶党孤城黄金阁,King of the Castle,悪党成敗 クガネ城
68171,为了将来,"Future Rust, Future Dust",叙述すべき現在
68172,给菜肴调味,A Dash of Green,スープの隠し味
68173,新兵召集令,Ye Wayward Brothers,新兵たちへの召集令
68174,信仰之证,Token of Faith,ラールガーの神符
68175,暴走的魔导兵器,Magiteknical Failure,魔導兵器は暴走する
68176,追击巨型魔界花,Gross Encounters,巨大モルボルを追え
68177,尚未咬合的齿轮,Prison Break,軋む歯車
68178,洞穴前方等待着的是,What a Tangled Web We Weave,穴の先に待つモノ
68179,战火的痕迹,Doing Her Part,戦火の爪痕
68180,同盟军的厨房密事,Spicing Things Up,同盟軍の台所事情
68181,凿石秘诀,Dark Water,石切の秘訣
68182,田地必需品,An Honest Day's Work,畑仕事の必需品
68183,家中裂缝,Home Comforts,ひび割れた家
68184,为了食物,Bears over Flowers,食料を求めて
68185,贪婪的山贼,Beastly Bandits,悪食な山賊たち
68186,飞虫乱舞,Midge Madness,お邪魔虫退治
68187,天生的现场促销员,Hard Blow,カリスマ実演販売士
68188,为子不知母,Mother's Boy,親の心子知らず
68189,凿石匠的牵挂,Of Rats and Men,石切職人の心残り
68190,石头的时代,Rat Bandits,石の時代
68191,夺回采石场,Saint Sayer,石切場を取り戻せ
68192,坚如磐石,As Stubborn as Stone,石より硬い障害
68193,采石歌,The Sound of the Quarry,石切の歌
68194,祖传之石,Spooky Stones,語り継がれた石
68195,向冒险者学习,A Good Role Model,冒険者に学べ
68196,流星尾,A Second Assessment,流星の尾
68197,隐蔽的真相,The Hidden Truth,あの人たちは今
68198,失忆的男人,Drawing a Blank,記憶喪失の男
68199,寻找真相,Seeking Answers,山狩りの始まり
68200,十恶不赦,The Honest Truth,悪逆無道
68201,工匠精神,Dedication to the Craft,職人の矜恃
68202,最棒的温泉,A Drink in the Tub,至高の湯
68203,不满给你看,I'll Show You Angry,故郷を思いて
68204,少女眼中的景色,A Picture Is Worth a Thousand Moms,少女が見た景色
68205,海猫茶屋,Zero Tolerance Teahouse,ウミネコ茶屋
68206,小熊猫在哪里,Where the Wild Pandas Are,姿見の街
68207,运货人的不治之症,A Bleak Diagnosis,不治の病の荷運び人
68208,望海泉的温泉水,To Bathe a Garlean,望海泉の湯
68209,暗中联络,The Price of Betrayal,黒い関係
68210,绝不退休,The Organ of Sight,生涯現役
68211,鬼咳嗽,The Devil's Cough,鬼が咳
68212,黄金港的防卫线,First Line of Defense,クガネの防衛線
68213,令人胆寒的鬼火,Ethereal Lights,不気味な鬼火
68214,作为守卫,Protector of the Small,防人たる者
68215,亡灵出航,The Last Voyage,御霊の出航
68216,海贼众的惩罚方法,A Dance with Snakes,海賊衆の仕置
68217,海盗也晕船,The Solace of the Sea,船酔い海賊
68218,搁浅,Stranded,浜の行き倒れ
68219,被盯上的海盗,In Cold Blood,狙われた海賊
68220,海贼众的厨师,Pirate Stew,海賊衆の料理番
68221,不知火的真身,The Soul's Remembrance,シラヌイの正体
68222,为逃跑而战,Fight or Flight,見張りの覚悟
68223,走出绝境,Pulling Double Booty,漕ぎ出せ勘定方
68224,新天地,Unfinished Business,勘定方の新天地
68225,新航路,The Girl with the Pearl Ring,勘定方の航路開拓
68226,大家庭,Family Affairs,大シケ勘定方
68227,灵魂寄宿于甲壳之中,Our Most Venerated Ancestor,魂は甲羅に宿る
68228,锅中主角,Not Just Any Banquet,鍋の主役
68229,飞身向剑！,The Sword in the Stone,剣に向かって跳べ！
68230,碧玉水的大力士,Unmeasured Strength,タマミズの力自慢
68231,大盗的宝藏,Treasure Cove,大盗賊のお宝
68232,盯上碧甲族的人,The Mysterious Assailant,碧甲羅を狙う者
68233,陆地上的山珍,An Unforgettable Taste,陸の珍味
68234,兄弟吵架的内幕调查,The Bond between Brothers,兄弟喧嘩の種明かし
68235,生命之水,The Core of Life,命の水
68236,海底居民的互帮互助,All Good Deeds,海暮らしの助け合い
68237,红玉海的馈赠,Fear Her Almighty Waves,紅玉海の賜物
68238,食梦者,The Fight for Survival,ユメを喰らう者
68239,红珊瑚发饰,A Daughter's Love,紅珊瑚の髪飾り
68240,红玉公主的秘密,Fathoms Below,紅玉姫の秘密
68241,不完整的世界,A Part of Your World,御伽草子の島
68242,梦幻灵药,The Elixir of Life,幻の霊薬
68243,翡翠与红,The Two Princesses of Sui–no–Sato,ヒスイとクレナイ
68244,甲人族的寻宝方法,In Search of Treasure,コウジン族の宝物探し
68245,一箭三雕,A Stroll along the Seabed,一銛三魚
68246,大海的医生,Forgotten Saviors of the Sea,海のお医者さん
68247,沉船小林丸,A True Kojin of the Blue,沈没船「小林丸」
68248,温柔的大海守护者,Serpent Troubles,優しい海の守護者
68249,任凭魔物摆布,At the Mercy of Monsters,海岸の暴れん坊
68250,如梦的邂逅,A Dream to Remember,夢のような出会い
68251,大海的恩惠,Blessings of the Sea,海の恵み
68252,无论贫穷还是富贵,In Health and in Sickness,手鍋下げても
68253,若是能飞向高空,Plunder on High,もしも空が飛べたなら
68254,以优秀的渔夫为目标,Sink or Swim,立派な漁師になるために
68255,瘟神渔夫,Thrice Cursed,つれない漁師
68256,梦或魔,A Glimmer of Hope,釣りあげるは夢か魔物か
68257,悬崖之上,Rock Bottom,燃えさしは夢か魔物か
68258,渔村的希望,Passing the Torch,希望のイサリ
68259,火光,Up in Flames,風前の漁火
68260,臭有所用,Something Smells,便利な悪臭
68261,石围墙承包人,Beyond the Powers of Stone,石積みの請負人
68262,剪定的陷阱,Not Safe for Children,センテイの罠
68263,玄水连山的天然水,Gone Fishing,玄水連山の天然水
68264,飞吧，家麻雀,"Fly, My Pretties",ナマイの野良仕事
68265,竹子与稻草人,The Toon Patrol,竹とカカシ
68266,栖息地迁徙,Whacking Day,変わる棲息地
